timestamp,handshake_duration
28933,0.035893168998882174
28953,0.30052242500096327
29114,0.302553479999915
29179,0.29263568299938925
29182,0.15927117300088867
29188,0.1457056110011763
29237,0.7971403819974512
29253,0.22093937999670743
29265,0.10024286999760079
29284,0.10943970199878095
29290,0.09987099600039073
29338,0.6017563019995578
29343,0.24869787799980259
29403,0.14921324999886565
29724,0.3691949299973203
29735,0.18067874799817218
31381,0.8092930270031502
31394,0.3116728190034337
31557,0.29962178300047526
31576,0.3038506939992658
31611,0.29131605500151636
31617,0.15285588900223956
31625,0.2940688279995811
31677,0.2952096250010072
31678,0.15481053499752306
31680,0.10810346299695084
31682,0.09876724900095724
31684,0.1011376240021491
31710,0.2976159190002363
31712,0.10253848399952403
31714,0.10050444200169295
31716,0.1095050780022575
31720,0.10065426700020907
31742,0.20420285100044566
31745,0.20411813499958953
31747,0.14721865200044704
31754,0.13691673200082732
31765,0.14544610400116653
31795,0.21021036599995568
31797,0.14822865200039814
31812,0.10764548600127455
31813,0.0690027549972001
31815,0.07068302700281492
31816,0.07746393400157103
32757,0.7334334930019395
32763,0.15517848200033768
32770,0.07265546000417089
32788,0.3056620959978318
32793,0.12769810000463622
32799,0.09959325499949045
32803,0.10996922499907669
32807,0.11565402900305344
32815,0.11026943400065647
32836,0.17533286300022155
32845,0.11351777399977436
32851,0.10000445200421382
32876,0.09958373099652817
32895,0.10266378099913709
32902,0.16055022499494953
32917,0.1006414300063625
32931,0.10579694699845277
32944,0.10029311400285223
32950,0.15538712900161045
32957,0.16401490800490137
32980,0.18062274499970954
32992,0.1614505379984621
33000,0.16210354599752463
33006,0.15431583999452414
33009,0.10002734899899224
33013,0.10736815799464239
33085,0.32074331500189146
33091,0.10014975899684941
33098,0.10959763299615588
33345,0.2992418199937674
33349,0.10894429899781244
33351,0.10006543399504153
33366,0.09965268900123192
33371,0.10880437199375592
33379,0.10838668599899393
33385,0.3058381150040077
33389,0.150676334000309
33401,0.13003976899926784
33407,0.2127610339957755
33417,0.10076408199529396
33426,0.046937191000324674
33428,0.04738521300168941
33432,0.048792057001264766
33440,0.04826428600063082
33447,0.03269111000554403
33449,0.031666265000239946
33467,0.04267618800076889
33470,0.04676614999334561
33487,0.15387089800060494
33490,0.2431366020027781
33493,0.09967204799613683
33553,0.16497873100161087
33555,0.10062617500079796
33557,0.09931290699751116
33560,0.04583553999691503
33564,0.057237911998527125
35802,0.5271358440004406
35807,0.05562698299763724
35813,0.028999784000916407
35816,0.033891471997776534
35818,0.03127059299731627
35820,0.03226349499891512
35839,0.028926553997735027
35847,0.17711215499730315
35849,0.10167298399755964
35851,0.0997295600027428
35854,0.09994095099682454
71049,2.434229679987766
71465,1.2386331589950714
71498,0.24888355100119952
71505,0.35018257499905303
71717,0.25548056699335575
71726,0.37101521001022775
71737,0.07303107999905478
71743,0.06949641500250436
71760,0.0707096870028181
71852,0.2712535930040758
71867,0.12799103099678177
71987,0.11520306799502578
72008,0.16445292400021572
72058,0.20515096199233085
72066,0.6898619060084457
73272,0.8115059210103936
73295,0.2042412470036652
73301,0.2113994469982572
73305,0.14231905800988898
74402,0.35079764400143176
74404,0.20479608900495805
74407,0.15000789899204392
74410,0.41209353700105567
74421,0.9586254790046951
74424,0.2466904339962639
74427,0.10248499100271147
74437,0.11924156500026584
74440,0.23598176101222634
74445,0.08248789601202589
74447,0.06961564200173598
2162,0.6321775800001888
2185,0.10999069799981953
2200,0.11528473699991082
2209,0.11257919199988464
2297,0.24575964900031977
2386,0.25508582400016167
2439,0.33791879000000336
